15:59:12  Acquired tunnel connection to device.
15:59:12  Enabling developer disk image services.
15:59:12  Acquired usage assertion.
PID    Executable Path                                                                                                                                                      
----   ---------------------------------------------------------------------------------------------------------------------------------------------------------------------
1      /sbin/launchd                                                                                                                                                        
34     /usr/libexec/UserEventAgent                                                                                                                                          
35     /usr/libexec/logd                                                                                                                                                    
36     /usr/libexec/runningboardd                                                                                                                                           
37     /System/Library/CoreServices/SpringBoard.app/SpringBoard                                                                                                             
39     /System/Library/PrivateFrameworks/AssistantServices.framework/assistantd                                                                                             
40     /usr/libexec/routined                                                                                                                                                
41     /System/Library/PrivateFrameworks/MediaRemote.framework/Support/mediaremoted                                                                                         
42     /System/Library/Frameworks/Accounts.framework/accountsd                                                                                                              
46     /System/Library/Frameworks/HealthKit.framework/healthd                                                                                                               
47     /usr/libexec/configd                                                                                                                                                 
50     /System/Library/PrivateFrameworks/TCC.framework/Support/tccd                                                                                                         
51     /System/Library/CoreServices/powerd.bundle/powerd                                                                                                                    
53     /usr/libexec/atc                                                                                                                                                     
54     /usr/sbin/WirelessRadioManagerd                                                                                                                                      
56     /System/Library/PrivateFrameworks/BiomeStreams.framework/Support/biomed                                                                                              
59     /usr/libexec/keybagd                                                                                                                                                 
66     /usr/libexec/watchdogd                                                                                                                                               
67     /usr/libexec/nfcd                                                                                                                                                    
68     /System/Library/PrivateFrameworks/IDS.framework/identityservicesd.app/identityservicesd                                                                              
71     /usr/libexec/thermalmonitord                                                                                                                                         
72     /System/Library/PrivateFrameworks/CoreDuetContext.framework/Resources/contextstored                                                                                  
73     /usr/libexec/cameracaptured                                                                                                                                          
75     /usr/libexec/bulletindistributord                                                                                                                                    
76     /usr/libexec/backboardd                                                                                                                                              
78     /usr/libexec/aonsensed                                                                                                                                               
81     /usr/libexec/timed                                                                                                                                                   
82     /usr/libexec/sharingd                                                                                                                                                
85     /usr/libexec/powerexceptionsd                                                                                                                                        
86     /System/Library/PrivateFrameworks/IMCore.framework/imagent.app/imagent                                                                                               
87     /usr/libexec/containermanagerd                                                                                                                                       
88     /usr/libexec/audioaccessoryd                                                                                                                                         
89     /System/Library/PrivateFrameworks/NanoPreferencesSync.framework/nanoprefsyncd                                                                                        
91     /usr/libexec/dasd                                                                                                                                                    
92     /System/Library/PrivateFrameworks/SleepDaemon.framework/sleepd                                                                                                       
94     /System/Library/PrivateFrameworks/PassKitCore.framework/passd                                                                                                        
95     /usr/libexec/lockdownd                                                                                                                                               
102    /usr/libexec/safetyalertsd                                                                                                                                           
103    /usr/libexec/rapportd                                                                                                                                                
105    /usr/sbin/bluetoothd                                                                                                                                                 
107    /usr/sbin/fairplayd.H2                                                                                                                                               
108    /System/Library/Frameworks/CoreTelephony.framework/Support/CommCenter                                                                                                
109    /usr/libexec/fseventsd                                                                                                                                               
111    /usr/libexec/IOMFB_bics_daemon                                                                                                                                       
112    /usr/sbin/distnoted                                                                                                                                                  
113    /usr/sbin/notifyd                                                                                                                                                    
114    /usr/libexec/usermanagerd                                                                                                                                            
116    /usr/sbin/cfprefsd                                                                                                                                                   
118    /usr/libexec/containermanagerd_system                                                                                                                                
119    /usr/libexec/audiomxd                                                                                                                                                
120    /System/Library/Frameworks/LocalAuthentication.framework/Support/coreauthd                                                                                           
121    /System/Library/DriverExtensions/com.apple.DriverKit-AppleBCMWLAN.dext/com.apple.DriverKit-AppleBCMWLAN                                                              
122    /usr/libexec/MobileGestaltHelper                                                                                                                                     
123    /System/Library/PrivateFrameworks/CoreAnalytics.framework/Support/analyticsd                                                                                         
124    /usr/libexec/biometrickitd                                                                                                                                           
126    /System/Library/PrivateFrameworks/ChronoCore.framework/Support/chronod                                                                                               
127    /usr/libexec/lsd                                                                                                                                                     
128    /System/Library/PrivateFrameworks/SystemStatusServer.framework/Support/systemstatusd                                                                                 
130    /usr/libexec/powerexperienced                                                                                                                                        
138    /System/Library/PrivateFrameworks/SessionCore.framework/Support/liveactivitiesd                                                                                      
139    /usr/libexec/trustd                                                                                                                                                  
141    /usr/libexec/nehelper                                                                                                                                                
142    /usr/libexec/securityd                                                                                                                                               
143    /usr/libexec/nanoregistryd                                                                                                                                           
147    /System/Library/Frameworks/WirelessInsights.framework/Support/wirelessinsightsd                                                                                      
149    /System/Library/PrivateFrameworks/CoreAccessories.framework/Support/accessoryd                                                                                       
150    /usr/libexec/nsurlsessiond                                                                                                                                           
151    /usr/libexec/aned                                                                                                                                                    
155    /System/Library/PrivateFrameworks/ApplePushService.framework/apsd                                                                                                    
158    /usr/libexec/nearbyd                                                                                                                                                 
163    /System/Library/PrivateFrameworks/TelephonyUtilities.framework/callservicesd                                                                                         
164    /System/Library/PrivateFrameworks/GeoServices.framework/geod                                                                                                         
169    /System/Library/PrivateFrameworks/InstallCoordination.framework/Support/installcoordinationd                                                                         
173    /System/Library/PrivateFrameworks/CoreSpeech.framework/corespeechd                                                                                                   
176    /System/Library/PrivateFrameworks/CalendarDaemon.framework/Support/calaccessd                                                                                        
181    /System/Library/PrivateFrameworks/AppConduit.framework/Support/appconduitd                                                                                           
188    /System/Library/PrivateFrameworks/AuthKit.framework/akd                                                                                                              
192    /usr/libexec/carkitd                                                                                                                                                 
195    /System/Library/PrivateFrameworks/UserNotificationsCore.framework/Support/usernotificationsd                                                                         
196    /usr/libexec/audioanalyticsd                                                                                                                                         
197    /System/Library/PrivateFrameworks/CloudKitDaemon.framework/Support/cloudd                                                                                            
200    /System/Library/Frameworks/AudioToolbox.framework/XPCServices/AudioConverterService.xpc/AudioConverterService                                                        
201    /System/Library/CoreServices/AccessibilityUIServer.app/AccessibilityUIServer                                                                                         
204    /usr/sbin/filecoordinationd                                                                                                                                          
213    /usr/sbin/mDNSResponder                                                                                                                                              
215    /usr/libexec/terminusd                                                                                                                                               
216    /usr/libexec/nesessionmanager                                                                                                                                        
217    /usr/libexec/duetexpertd                                                                                                                                             
227    /usr/libexec/findmydeviced                                                                                                                                           
229    /System/Library/PrivateFrameworks/HomeKitDaemon.framework/Support/homed                                                                                              
231    /usr/libexec/audioclocksyncd                                                                                                                                         
233    /System/Library/PrivateFrameworks/CoreSuggestions.framework/suggestd                                                                                                 
240    /System/Library/Frameworks/Contacts.framework/Support/contactsd                                                                                                      
241    /usr/libexec/symptomsd                                                                                                                                               
243    /System/Library/Frameworks/CryptoTokenKit.framework/ctkd                                                                                                             
246    /System/Library/PrivateFrameworks/VisualVoicemail.framework/vmd                                                                                                      
259    /System/Library/PrivateFrameworks/StatusKit.framework/StatusKitAgent                                                                                                 
266    /System/Library/PrivateFrameworks/ExchangeSync.framework/Support/exchangesyncd                                                                                       
268    /usr/libexec/wifip2pd                                                                                                                                                
277    /System/Library/PrivateFrameworks/SoftwareUpdateServices.framework/Support/softwareupdateservicesd                                                                   
279    /System/Library/PrivateFrameworks/Search.framework/searchd                                                                                                           
283    /System/Library/Frameworks/FileProvider.framework/Support/fileproviderd                                                                                              
285    /usr/libexec/modelmanagerd                                                                                                                                           
318    /usr/libexec/rtcreportingd                                                                                                                                           
319    /usr/libexec/countryd                                                                                                                                                
320    /usr/libexec/eligibilityd                                                                                                                                            
332    /System/Library/PrivateFrameworks/iTunesCloud.framework/Support/itunescloudd                                                                                         
333    /usr/sbin/BTLEServer                                                                                                                                                 
334    /usr/libexec/searchpartyd                                                                                                                                            
342    /System/Library/PrivateFrameworks/SeymourServices.framework/fitcored                                                                                                 
345    /System/Library/PrivateFrameworks/CommunicationsFilter.framework/CMFSyncAgent                                                                                        
347    /usr/libexec/neagent                                                                                                                                                 
353    /private/var/containers/Bundle/Application/713FE397-A14F-4673-AF29-2CE73BE918CB/Tailscale.app/PlugIns/IPNExtension.appex/IPNExtension                                
367    /System/Library/PrivateFrameworks/IntelligencePlatformCompute.framework/XPCServices/IntelligencePlatformComputeService.xpc/IntelligencePlatformComputeService        
368    /System/Library/Frameworks/CoreSpotlight.framework/spotlightknowledged                                                                                               
372    /System/Library/PrivateFrameworks/MediaAnalysis.framework/mediaanalysisd                                                                                             
379    /System/Library/PrivateFrameworks/iCloudDriveCore.framework/bird                                                                                                     
381    /System/Library/TextInput/kbd                                                                                                                                        
386    /System/Library/PrivateFrameworks/iTunesStore.framework/Support/itunesstored                                                                                         
398    /usr/libexec/profiled                                                                                                                                                
405    /System/Library/Frameworks/SystemConfiguration.framework/SCHelper                                                                                                    
407    /usr/libexec/adid                                                                                                                                                    
408    /System/Library/PrivateFrameworks/IDSFoundation.framework/IDSCredentialsAgent.app/IDSCredentialsAgent                                                                
409    /usr/libexec/nptocompaniond                                                                                                                                          
413    /System/Library/PrivateFrameworks/HearingCore.framework/heard                                                                                                        
414    /usr/libexec/watchpresenced                                                                                                                                          
416    /System/Library/PrivateFrameworks/Pasteboard.framework/Support/pasted                                                                                                
432    /System/Library/PrivateFrameworks/CloudPhotoLibrary.framework/Support/cloudphotod                                                                                    
435    /System/Library/PrivateFrameworks/CloudTelemetry.framework/XPCServices/CloudTelemetryService.xpc/CloudTelemetryService                                               
440    /usr/libexec/gamepolicyd                                                                                                                                             
442    /System/Library/PrivateFrameworks/UserActivity.framework/Agents/useractivityd                                                                                        
444    /System/Library/PrivateFrameworks/IMTransferServices.framework/IMTransferAgent.app/IMTransferAgent                                                                   
448    /usr/libexec/networkserviceproxy                                                                                                                                     
457    /System/Library/PrivateFrameworks/WatchListKit.framework/Support/watchlistd                                                                                          
463    /usr/libexec/mediaplaybackd                                                                                                                                          
465    /usr/libexec/mediaparserd                                                                                                                                            
467    /usr/libexec/videocodecd                                                                                                                                             
468    /System/Library/PrivateFrameworks/AssistantServices.framework/assistant_service                                                                                      
514    /System/Library/ExtensionKit/Extensions/PhotosPosterProvider.appex/PhotosPosterProvider                                                                              
517    /Applications/WidgetRenderer_Default.app/WidgetRenderer_Default                                                                                                      
529    /System/Library/PrivateFrameworks/BookLibraryCore.framework/Support/bookassetd                                                                                       
533    /Applications/FindMyExtensionContainer.app/PlugIns/FindMyDeviceBluetoothExtension.appex/FindMyDeviceBluetoothExtension                                               
535    /System/Library/PrivateFrameworks/AppPredictionFoundation.framework/XPCServices/AppPredictionIntentsHelperService.xpc/AppPredictionIntentsHelperService              
537    /Applications/FindMyExtensionContainer.app/PlugIns/FMDMagSafeExtension.appex/FMDMagSafeExtension                                                                     
543    /System/Library/PrivateFrameworks/MapsSync.framework/mapssyncd                                                                                                       
576    /System/Library/PrivateFrameworks/CloudDocs.framework/PlugIns/com.apple.CloudDocs.iCloudDriveFileProvider.appex/com.apple.CloudDocs.iCloudDriveFileProvider          
639    /System/Library/PrivateFrameworks/ActionPredictionHeuristics.framework/XPCServices/HeuristicInterpreter.xpc/HeuristicInterpreter                                     
825    /private/var/containers/Bundle/Application/6AA4D4B0-61FA-4CB4-9658-03FAB47DDB35/Podcasts.app/Podcasts                                                                
826    /usr/libexec/nanomediaremotelinkagent                                                                                                                                
827    /usr/libexec/airplayd                                                                                                                                                
832    /private/var/containers/Bundle/Application/B7824714-B674-40BD-A66D-10D24A1E7C9B/Whoop.app/Whoop                                                                      
895    /usr/sbin/BTAvrcp                                                                                                                                                    
908    /private/var/containers/Bundle/Application/3DFD1F7A-07A4-44D8-93A5-33BED4120257/Google.app/Google                                                                    
937    /System/Library/PrivateFrameworks/FaceTimeMessageStore.framework/facetimemessagestored                                                                               
964    /Applications/InCallService.app/InCallService                                                                                                                        
965    /System/Library/CoreServices/CarPlay.app/CarPlay                                                                                                                     
1000   /System/Library/PrivateFrameworks/CloudKitDaemon.framework/Support/ckdiscretionaryd                                                                                  
1127   /System/Library/PrivateFrameworks/SafariSafeBrowsing.framework/com.apple.Safari.SafeBrowsing.Service                                                                 
1236   /System/Library/PrivateFrameworks/MediaMLServices.framework/XPCServices/mediamlxpc.xpc/mediamlxpc                                                                    
1250   /usr/libexec/icloudmailagent                                                                                                                                         
1354   /System/Library/PrivateFrameworks/PhotoAnalysis.framework/Support/photoanalysisd                                                                                     
1356   /System/Library/PrivateFrameworks/PrivacyAccounting.framework/Versions/A/Resources/privacyaccountingd                                                                
1359   /usr/libexec/seserviced                                                                                                                                              
1365   /System/Library/PrivateFrameworks/AssetCacheServices.framework/XPCServices/AssetCacheLocatorService.xpc/AssetCacheLocatorService                                     
1378   /usr/libexec/assetsubscriptiond                                                                                                                                      
1396   /System/Library/PrivateFrameworks/TextToSpeech.framework/PlugIns/SiriAUSP.appex/SiriAUSP                                                                             
1508   /System/Library/Frameworks/AdAttributionKit.framework/Support/attributionkitd                                                                                        
1592   /System/Library/PrivateFrameworks/DoNotDisturbServer.framework/Support/donotdisturbd                                                                                 
1642   /usr/sbin/wifid                                                                                                                                                      
1787   /System/Library/PrivateFrameworks/CoreCDP.framework/cdpd                                                                                                             
1795   /System/Library/PrivateFrameworks/VoiceShortcuts.framework/Support/siriactionsd                                                                                      
1800   /System/Library/PrivateFrameworks/DeviceCheckInternal.framework/devicecheckd                                                                                         
1802   /usr/libexec/appprotectiond                                                                                                                                          
1804   /usr/libexec/dmd                                                                                                                                                     
1811   /usr/libexec/siriknowledged                                                                                                                                          
1821   /System/Library/PrivateFrameworks/SiriInference.framework/Support/siriinferenced                                                                                     
1830   /System/Library/PrivateFrameworks/PowerLog.framework/XPCServices/PerfPowerTelemetryClientRegistrationService.xpc/PerfPowerTelemetryClientRegistrationService         
1831   /System/Library/PrivateFrameworks/AppSSO.framework/Support/AppSSODaemon                                                                                              
